id,data,topic,country,language
11,"{""question"": ""Водитель какого транспортого средства должен уступить дорогу?"", ""options"": [""Водитель велосипеда."", ""Водитель автомобиля.""], ""correct_index"": 1, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/11.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
12,"{""question"": ""Первым проедет перекресток:"", ""options"": [""Зеленый автомобиль."", ""Синий автомобиль."", ""Красный автомобиль."", ""Желтый автомобиль.""], ""correct_index"": 2, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/12.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
13,"{""question"": ""Транспортые средства проедут перекресток в следующем порядке:"", ""options"": [""Мотоцикл, автомобиль, трамвай."", ""Трамвай, автомобиль, мотоцикл."", ""Трамвай, мотоцикл, автомобиль,""], ""correct_index"": 0, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/13.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
14,"{""question"": ""Вторым проедет перекресток:"", ""options"": [""Красный автомобиль."", ""Синий автомобиль."", ""Зеленый автомобиль.""], ""correct_index"": 1, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/14.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
15,"{""question"": ""Последним проедет перекресток:"", ""options"": [""Зеленый автомобиль."", ""Синий автомобиль."", ""Красный автомобиль.""], ""correct_index"": 2, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/15.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
16,"{""question"": ""Какой автомобиль последним проедет перекресток:"", ""options"": [""Синий."", ""Красный."", ""Зеленый.""], ""correct_index"": 1, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/16.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
17,"{""question"": ""Первым проедет перекресток:"", ""options"": [""Зеленый автомобиль."", ""Красный автомобиль."", ""Синий автомобиль.""], ""correct_index"": 0, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/17.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
18,"{""question"": ""Водитель какого транспортого средства должен уступить дорогу?"", ""options"": [""Водитель автобуса."", ""Водитель мотоцикла.""], ""correct_index"": 0, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/18.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
19,"{""question"": ""Первым проедет перекресток:"", ""options"": [""Красный автомобиль."", ""Зеленый автомобиль."", ""Синий автомобиль.""], ""correct_index"": 2, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/19.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
20,"{""question"": ""Вторым проедет перекресток:"", ""options"": [""Синий автомобиль."", ""Зеленый автомобиль."", ""Красный автомобиль.""], ""correct_index"": 0, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/20.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
21,"{""question"": ""Третьим проедет перекресток:"", ""options"": [""Синий автомобиль."", ""Желтый автомобиль."", ""Зеленый автомобиль."", ""Красный автомобиль.""], ""correct_index"": 1, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/21.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
22,"{""question"": ""Красный автомобиль:"", ""options"": [""Имеет преимущество в движении, т.к. приблизился к перекрестку с круговым движением с справой стороны синего автомобиля."", ""Должен пропустить синий автомобиль, движущийся по дороге с круговым движением.""], ""correct_index"": 1, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/22.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
23,"{""question"": ""Автомобили проедут перекресток в следующем порядке:"", ""options"": [""Желтый, зеленый, синий автомобиль."", ""Синий одновременно с зеленым, желтый.""], ""correct_index"": 1, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/23.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
24,"{""question"": ""Третьим проедет перекресток:"", ""options"": [""Желтый автомобиль."", ""Красный автомобиль."", ""Синий автомобиль."", ""Зеленый автомобиль.""], ""correct_index"": 2, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/24.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
25,"{""question"": ""Первым проедет перекресток:"", ""options"": [""Зеленый автомобиль."", ""Синий автомобиль."", ""Красный автомобиль.""], ""correct_index"": 2, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/25.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
26,"{""question"": ""Транспортные средства проедут перекресток в следующем порядке:"", ""options"": [""Красный, зеленый, синий, черный."", ""Зеленый, красный, черный, синий."", ""Зеленый, красный, синий, черный.""], ""correct_index"": 0, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/26.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
27,"{""question"": ""Транспортные средства проедут перекресток в следующем порядке:"", ""options"": [""Трамвай, желтый автомобиль, зеленый автомобиль."", ""Трамвай и зеленый автомобиль, желтый автомобиль."", ""Зеленый автомобиль, желтый автомобиль, трамвай.""], ""correct_index"": 1, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/27.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
28,"{""question"": ""Кто из водителей имеет преимущество на первоочередное движение?"", ""options"": [""Водитель мотоцикла."", ""Водитель автомобиля.""], ""correct_index"": 1, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/28.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
29,"{""question"": ""Вторым проедет перекресток:."", ""options"": [""Красный автомобиль."", ""Синий автомобиль."", ""Зеленый автомобиль.""], ""correct_index"": 2, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/29.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
30,"{""question"": ""Водитель какого транспортного средства должен уступить дорогу?"", ""options"": [""Водитель трамвая."", ""Водитель грузового автомобиля."", ""Водители обоих автомобилей.""], ""correct_index"": 2, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/30.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
31,"{""question"": ""Красный автомобиль проедет перекресток:"", ""options"": [""Первым."", ""Вторым.""], ""correct_index"": 0, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/31.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
32,"{""question"": ""Транспортные средства проедут перекресток в следующем порядке:"", ""options"": [""Легковой автомобиль, автобус, велосипед."", ""Автобус, велосипед, легковой автомобиль."", ""Автобус, легковой автомобиль, велосипед."", ""Велосипед, автобус, легковой автомобиль.""], ""correct_index"": 3, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/32.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
33,"{""question"": ""Водитель какого транспортного средства имеет право на первоочередное движение?"", ""options"": [""Водитель автомобиля."", ""Водитель велосипеда.""], ""correct_index"": 1, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/33.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
34,"{""question"": ""Транспортные средства проедут перекресток в следующем порядке:"", ""options"": [""Трамвай, автомобиль и автобус одновременно."", ""Трамвай, автобус, автомобиль."", ""Автобус, трамвай, автомобиль,""], ""correct_index"": 0, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/34.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
35,"{""question"": ""Водитель какого транспортного средства должен уступить дорогу?"", ""options"": [""Водитель синего автомобиля."", ""Водитель красного автомобиля.""], ""correct_index"": 0, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/35.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
36,"{""question"": ""Водитель какого транспортного средства должен уступить дорогу?"", ""options"": [""Водитель автомобиля."", ""Водитель мотоцикла.""], ""correct_index"": 1, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/36.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
37,"{""question"": ""Водитель какого транспортного средства правильно въезжает на перекресток с круговым движением?"", ""options"": [""Оба водителя."", ""Только водитель автобуса."", ""Только водитель легкового автомобиля.""], ""correct_index"": 0, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/37.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
38,"{""question"": ""Какое транспортное средство имеет право на первоочередное движение?"", ""options"": [""Красный автомобиль, т.к. он въезжает на перекресток с круговым движением справа от синего автомобиля."", ""Синий автомобиль, т.к. он едет по дороге с круговым движением.""], ""correct_index"": 1, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/38.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
39,"{""question"": ""Укажите очередность проезда перекрестка:"", ""options"": [""Синий, красный одновременно с зеленым."", ""Красный, синий, зеленый."", ""Красный одновременно с зеленым, синий.""], ""correct_index"": 2, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/39.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
40,"{""question"": ""Водитель зеленого автомобиля:"", ""options"": [""Имеет право на первоочередное движение."", ""Должен уступить дорогу.""], ""correct_index"": 0, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/40.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
41,"{""question"": ""Последним проедет перекресток:"", ""options"": [""Красный автомобиль."", ""Синий автомобиль."", ""Зеленый автомобиль.""], ""correct_index"": 2, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/41.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
42,"{""question"": ""Вторым проедет перекресток:"", ""options"": [""Зеленый автомобиль."", ""Красный автомобиль одновременно с синим."", ""Желтый автомобиль.""], ""correct_index"": 1, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/42.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
43,"{""question"": ""Автомобили проедут перекресток в следующем порядке:"", ""options"": [""Синий, зеленый, красный."", ""Красный, синий, зеленый,."", ""Зеленый, красный, синий.""], ""correct_index"": 1, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/43.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
44,"{""question"": ""Вторым проедет перекресток:"", ""options"": [""Зеленый автомобиль."", ""Синий автомобиль."", ""Красный автомобиль.""], ""correct_index"": 0, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/44.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
45,"{""question"": ""Красный автомобиль проедет перекресток:"", ""options"": [""Вторым, одноременно с синим."", ""Вторым, после желтого."", ""Третьим, после зеленого и желтого.""], ""correct_index"": 0, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/45.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
46,"{""question"": ""Желтый автомобиль проедет перекресток:"", ""options"": [""Первым."", ""Вторым."", ""Третьим."", ""Последним.""], ""correct_index"": 3, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/46.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
47,"{""question"": ""В каком ответе правильно указана очередность проезда?"", ""options"": [""Мотоцикл, автобус, грузовой автомобиль."", ""Автобус, мотоцикл, грузовой автомобиль."", ""Автобус, грузовой автомобиль, мотоцикл.""], ""correct_index"": 0, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/47.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
48,"{""question"": ""Транспортные средства проедут перекресток в следующем порядке:"", ""options"": [""Легковой автомобиль, автобус, трамвай."", ""Трамвай, автобус, легковой автомобиль."", ""Трамвай, легковой автомобиль, автобус.""], ""correct_index"": 2, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/48.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
49,"{""question"": ""Водитель какого транспортного средства должен уступить дорогу?"", ""options"": [""Водитель легкового автомобиля."", ""Водитель автобуса.""], ""correct_index"": 1, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/49.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
50,"{""question"": ""Какое транспортное средство должно уступить дорогу?"", ""options"": [""Синий автомобиль."", ""Красный автомобиль.""], ""correct_index"": 1, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/50.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
51,"{""question"": ""Транспортные средства проедут перекресток в следующем порядке:"", ""options"": [""Желтый автобус, грузовой автомобиль, зеленый автобус."", ""Грузовой автомобиль, желтый автобус, зеленый автобус."", ""Желтый автобус, зеленый автобус, грузовой автомобиль.""], ""correct_index"": 1, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/51.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
52,"{""question"": ""Транспортные средства проедут перекресток в следующем порядке:"", ""options"": [""Автобус, легковой автомобиль и грузовой автомобиль одновременно."", ""Легковой автомобиль и грузовой автомобиль одновременно, автобус.""], ""correct_index"": 0, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/52.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
53,"{""question"": ""В каком порядке проедут перекресток транспортные средства, если светофоры не работают?"", ""options"": [""Троллейбус и мотоцикл, автобус и легковой автомобиль."", ""Мотоцикл, автобус и легковой автомобиль, троллейбус."", ""Автобус и легковой автомобиль, троллейбус и мотоцикл.""], ""correct_index"": 1, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/53.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
54,"{""question"": ""Транспортные средства проедут перекресток в следующем порядке:"", ""options"": [""Грузовой автомобиль, трамвай и автобус, мотоцикл и легковой автомобиль."", ""Трамвай и автобус, мотоцикл и легковой автомобиль, грузовой автомобиль.""], ""correct_index"": 0, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/54.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
55,"{""question"": ""Транспортные средства проедут перекресток в следующем порядке:"", ""options"": [""Автомобиль ''Скорой помощи'', трамвай, мотоцикл, автобус, легковой автомобиль."", ""Мотоцикл, автобус, трамвай и автомобиль ''Скорой помощи'', легковой автомобиль.""], ""correct_index"": 1, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/55.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
56,"{""question"": ""Транспортные средства проедут перекресток в следующем порядке:"", ""options"": [""Грузовой автомобиль и мотоцикл, автобус, троллейбус."", ""Грузовой автомобиль и автобус, мотоцикл, троллейбус.""], ""correct_index"": 0, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/56.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
57,"{""question"": ""Транспортные средства проедут перекресток в следующем порядке:"", ""options"": [""Грузовой автомобиль, легковой автомобиль, автобус, автоцистерна."", ""Грузовой автомобиль, автобус, легковой автомобиль, автоцистерна.""], ""correct_index"": 0, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/57.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
58,"{""question"": ""Легковой автомобиль проедет перекресток:"", ""options"": [""Первым."", ""Вторым, после автобуса."", ""Третьим.""], ""correct_index"": 1, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/58.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
59,"{""question"": ""Транспортные средства проедут перекресток в следующем порядке:"", ""options"": [""Легковой автомобиль, автобус, грузовой автомобиль."", ""Автобус, грузовой автомобиль, легковой автомобиль."", ""Автобус, легковой автомобиль, грузовой автомобиль.""], ""correct_index"": 1, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/59.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
60,"{""question"": ""Транспортные средства проедут перекресток в следующем порядке:"", ""options"": [""Грузовой автомобиль, легковой автомобиль, автобус."", ""Автобус, грузовой автомобиль, легковой автомобиль."", ""Автобус, легковой автомобиль, грузовой автомобиль.""], ""correct_index"": 0, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/60.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
61,"{""question"": ""Транспортные средства проедут перекресток в следующем порядке:"", ""options"": [""Легковой автомобиль, автобус, троллейбус."", ""Троллейбус и автобус, легковой автомобиль."", ""Троллейбус, легковой автомобиль, автобус.""], ""correct_index"": 2, ""question_image"": ""https://github.com/vladfediushin/driving-assets/blob/main/Armenia/5/images/61.jpg""}","Группа № 5. Перекресток (со знаками, без знаков)",am,ru
