id,data,topic,country,language
11,"{""question"": ""Оказывая помощь пострадавшему при травме головы, необходимо:"", ""options"": [""Уложить, приподняв ноги"", ""Уложить, преподнять голову и туловище, обеспечив полулежащее положение"", ""Уложить в горизонтальном положении""], ""correct_index"": 1, ""question_image"": null}",Группа № 10. Безопасность жизни участников дорожного движения,am,ru
12,"{""question"": ""Кому из перечисленных пострадавших в дорожно-транспортном происшествии окажете первую помощь?"", ""options"": [""Испуганной беременной женщине"", ""Ребенку, имеющему царапины"", ""Мужчине с переломом плеча"", ""Мужчине, находящемуся в безсознательном состоянии""], ""correct_index"": 3, ""question_image"": null}",Группа № 10. Безопасность жизни участников дорожного движения,am,ru
13,"{""question"": ""Оказывая помощь пострадавшему при кровотечении из носа, необходимо:"", ""options"": [""Приподнять голову пострадавшего"", ""Голову опустить и прижать верхнюю часть носа"", ""Вложить ватный тампон в нос пострадавшего"", ""Дождаться прекращения кровотечения""], ""correct_index"": 1, ""question_image"": null}",Группа № 10. Безопасность жизни участников дорожного движения,am,ru
14,"{""question"": ""При выпадании внутренних органов вследствие травмы брюшной полости необходимо:"", ""options"": [""Промыть и попытаться осторожно вложить их обратно"", ""Накрыть выпавшие органы чистой влажной тканью и полиэтиленовой пленкой"", ""Перерезать выпавшие органы и перевязать рану"", ""Не дотрагиваться, и в этом состоянии перевезти пострадавшего в больницу""], ""correct_index"": 1, ""question_image"": null}",Группа № 10. Безопасность жизни участников дорожного движения,am,ru
15,"{""question"": ""При наличии дыхания у находящегося в безсознательном состоянии пострадавшего необходимо:"", ""options"": [""Уложить его на спину"", ""Открыть рот и вытянуть язык"", ""Повернуть на бок и приподнять голову""], ""correct_index"": 2, ""question_image"": null}",Группа № 10. Безопасность жизни участников дорожного движения,am,ru
16,"{""question"": ""При сильном кровотечении необходимо:"", ""options"": [""Перевязать рану"", ""Наложить тугую повязку, надавив на точку сдавливания артерии"", ""Посыпать рану пеплом""], ""correct_index"": 1, ""question_image"": null}",Группа № 10. Безопасность жизни участников дорожного движения,am,ru
17,"{""question"": ""При дорожно-транспортном происшествии в первую очередь необходимо:"", ""options"": [""Уложить пострадавшего в удобном положении"", ""Обследовать место происшествия, обеспечив безопасность"", ""Проверить наличие сильного кровотечения у пострадавшего"", ""Вынести пострадавшего из автомобиля""], ""correct_index"": 1, ""question_image"": null}",Группа № 10. Безопасность жизни участников дорожного движения,am,ru
18,"{""question"": ""Если в ране пострадавшего находится инородный предмет, то при оказании помощи, необходимо:"", ""options"": [""Достать из раны инородный предмет"", ""Не препятствовать кровотечению"", ""Зафиксировать инородный предмет в неподвижном положении"", ""Область раны обработать спиртом""], ""correct_index"": 2, ""question_image"": null}",Группа № 10. Безопасность жизни участников дорожного движения,am,ru
19,"{""question"": ""Пульс у взрослого человека в состоянии покоя составляет:"", ""options"": [""40-60 ударов в минуту"", ""60-80 ударов в минуту"", ""80-100 ударов в минуту""], ""correct_index"": 1, ""question_image"": null}",Группа № 10. Безопасность жизни участников дорожного движения,am,ru
20,"{""question"": ""Частота дыхания у взрослого человека в состоянии покоя составляет:"", ""options"": [""12-18 дыхательных движений в минуту"", ""20-30 дыхательных движений в минуту"", ""40-60 дыхательных движений в минуту""], ""correct_index"": 0, ""question_image"": null}",Группа № 10. Безопасность жизни участников дорожного движения,am,ru
21,"{""question"": ""Пострадавшего в аварии следует вынести из автомобиля, если:"", ""options"": [""У пострадавшего наблюдаются серьезные травмы"", ""Место происшествия небезопасно, например возможен взрыв"", ""На автомобиль упал электрический провод""], ""correct_index"": 1, ""question_image"": null}",Группа № 10. Безопасность жизни участников дорожного движения,am,ru
22,"{""question"": ""Оказывая помощь пострадавшему, при подозрении внутреннего кровоизлияния в брюшной полости, необходимо:"", ""options"": [""Уложить пострадавшего и наложить холодную примочку"", ""Положить на живот горячую грелку"", ""Наложить на брюшную полость тугую повязку"", ""Пострадавшему дать обильное питье""], ""correct_index"": 0, ""question_image"": null}",Группа № 10. Безопасность жизни участников дорожного движения,am,ru
23,"{""question"": ""Из соседнего автогаража доносится звук работающего двигателя . Открыв дверь, вы видите лежащего на полу соседа. Что следует предпринять в первую очередь?"", ""options"": [""Распахнуть двери автогаража, выключить двигатель и, если возможно, вынести пострадавшего с места происшествия"", ""С целью обнаружения травм тщательно обследовать пострадавшего"", ""Уложить пострадавшего на бок, в удобном положении"", ""Помочь пострадавшему принять положение полусидя""], ""correct_index"": 0, ""question_image"": null}",Группа № 10. Безопасность жизни участников дорожного движения,am,ru
24,"{""question"": ""При обнаружении пострадавшего в безсознательном состоянии в первую очередь необходимо:"", ""options"": [""Напоить его холодной водой"", ""Уложить пострадавшего на бок, в удобном положении"", ""Обеспечить нормальную температуру тела"", ""Освободить дыхательные пути и проверить дыхание""], ""correct_index"": 3, ""question_image"": null}",Группа № 10. Безопасность жизни участников дорожного движения,am,ru
25,"{""question"": ""Для проверки кровообращения в конечностях пострадавшего Вы вв и отпускаете ноготь на пальце травмированной конечности и приходите к выводу, что кровообращение нарушено, так как :"", ""options"": [""Пострадавший чувствует боль"", ""Пострадавшего что-то беспокоит"", ""Место нажатия под ногтем белеет с трудом"", ""в в ввщ в ж розов""], ""correct_index"": 3, ""question_image"": null}",Группа № 10. Безопасность жизни участников дорожного движения,am,ru
26,"{""question"": ""Ваш приятель, больной сахарным диабетом, чувствует недомогание и к тому же не помнит когда ему в последний раз вводили инсулин. Что надо предпринять в первую очередь?"", ""options"": [""Дать пострадавшему сахар или сладкое питье"", ""Предложить ему отдохнуть несколько часов"", ""Посоветовать сделать иньекцию инсулина""], ""correct_index"": 0, ""question_image"": null}",Группа № 10. Безопасность жизни участников дорожного движения,am,ru
27,"{""question"": ""Кровотечение считается наиболее опасным, если:"", ""options"": [""Кровь свертывается в течение 10 минут"", ""Кровь бьёт из раны струёй"", ""Кровь тёмно-красного цвета"", ""Кровь из раны вытекает непрерывно""], ""correct_index"": 1, ""question_image"": null}",Группа № 10. Безопасность жизни участников дорожного движения,am,ru
28,"{""question"": ""После наезда автомобиля на столб оборвавшийся электрический провод лежит на находящемся без сознания пострадавшем. При оказании помощи, в первую очередь следует:"", ""options"": [""Оттащить пострадавшего от источника тока"", ""Провести первичное обследование"", ""С помощью какого-либо изолирующего предмета удалить провод с пострадавшего"", ""Найти места входа и выхода электрического тока (места ожога) на теле пострадавшего""], ""correct_index"": 2, ""question_image"": null}",Группа № 10. Безопасность жизни участников дорожного движения,am,ru
29,"{""question"": ""Чтобы обезопасить себя от заражения при оказании первой помощи следует:"", ""options"": [""Постараться избежать прямого контакта с раной и помощь оказывать только в стерильных перчатках"", ""Не оказывать помощь тем пострадавшим, у которых наблюдается сильное кровотечение""], ""correct_index"": 0, ""question_image"": null}",Группа № 10. Безопасность жизни участников дорожного движения,am,ru
30,"{""question"": ""В случае приступа бронхиальной астмы у пострадавшего следует:"", ""options"": [""Помочь ему принять положение полусидя"", ""Уложить и приподнять ноги"", ""Уложить и согнуть ноги в коленных суставах"", ""Уложить и приподнять голову""], ""correct_index"": 0, ""question_image"": null}",Группа № 10. Безопасность жизни участников дорожного движения,am,ru
31,"{""question"": ""Пострадавшего с травмой брюшной полости следует:"", ""options"": [""Уложить и приподнять голову"", ""Уложить и приподнять ноги"", ""Уложить и согнуть ноги в коленных суставах""], ""correct_index"": 2, ""question_image"": null}",Группа № 10. Безопасность жизни участников дорожного движения,am,ru
32,"{""question"": ""Если пострадавший находится в безсознательном состоянии, следует:"", ""options"": [""Обеспечить пострадавшему положение полусидя"", ""Уложить и приподнять ноги"", ""Уложить и согнуть ноги в коленных суставах"", ""Уложить и приподнять голову""], ""correct_index"": 1, ""question_image"": null}",Группа № 10. Безопасность жизни участников дорожного движения,am,ru
33,"{""question"": ""При наезде автомобилем с низким кузовом на пешехода, имеющего рост 155 см. или более, наиболее возможно травмирование:"", ""options"": [""Нижних конечностей и головы"", ""Таза и грудной клетки""], ""correct_index"": 0, ""question_image"": null}",Группа № 10. Безопасность жизни участников дорожного движения,am,ru
34,"{""question"": ""При наезде автомобилем с низким кузовом на 3-5 летнего ребёнка наиболее возможно травмирование:"", ""options"": [""Нижних конечностей и головы"", ""Таза и грудной клетки""], ""correct_index"": 1, ""question_image"": null}",Группа № 10. Безопасность жизни участников дорожного движения,am,ru
35,"{""question"": ""Если электрический провод лежит на автомобиле, необходимо:"", ""options"": [""Помочь находящимся в нём людям срочно покинуть автомобиль"", ""Попросить находящихся в нем людей не выходить из автомобиля, пока не будет выключен электрический ток""], ""correct_index"": 1, ""question_image"": null}",Группа № 10. Безопасность жизни участников дорожного движения,am,ru
36,"{""question"": ""При обработке не очень опасных ран следует:"", ""options"": [""Промыть рану чистой водой с мылом, после чего перевязать"", ""Обработать рану каким-нибудь веществом на спиртовой основе (йод, водка и т.д )""], ""correct_index"": 0, ""question_image"": null}",Группа № 10. Безопасность жизни участников дорожного движения,am,ru
37,"{""question"": ""При обработке опасных ран следует:"", ""options"": [""Промыть рану чистой водой с мылом"", ""Обработать рану каким-нибудь веществом на спиртовой основе (йод, водка и т.д )"", ""Остановить кровотечение и перевязать рану""], ""correct_index"": 2, ""question_image"": null}",Группа № 10. Безопасность жизни участников дорожного движения,am,ru
